pr_id,sha,commit_author_type,added_files,modified_files,removed_files,renamed
2880031446,ced16ef3304c18efba1095497f9074df1f8ff10b,Agent,0.0,1.0,0.0,0.0
2880121831,0a0a46f9729a8704d2ec5ab37e4dd84e2b3d3e66,Agent,0.0,4.0,0.0,0.0
2880121831,0fa021dea8864f52fa9ca36f9c915d4ed1a6bfd1,Agent,0.0,1.0,0.0,0.0
2880121831,25441f3a14164459fc29b449a50ff349b031a666,Agent,0.0,1.0,0.0,0.0
2880121831,559d64b4af238b4c8c619d348e6d9af115ffdac1,Agent,1.0,0.0,0.0,0.0
2880121831,8f0d85b5e7f2cd8765b13205b0e1574284ec5a17,Agent,0.0,1.0,0.0,0.0
2880121831,b524855e2205f056c4b3838c82938125a15913d4,Agent,0.0,4.0,0.0,0.0
2880839931,06d922f4529eb53654df4d0b36e9d17b997e2bef,Agent,0.0,1.0,0.0,0.0
2880839931,3e8635f1e79a83e347ab8f652bb73e9031713cea,Agent,0.0,1.0,0.0,0.0
2880839931,46b5fc6538c189ac58cb5ecf337d544f18cf78b1,Agent,1.0,1.0,0.0,0.0
2880839931,64c1c4efa1345ffb6db2665435d4f33a61131cbe,Agent,0.0,1.0,0.0,0.0
2880839931,e8a1169b85189f64c3111675a0c322e463bb29e1,Agent,0.0,1.0,0.0,0.0
2881667376,006686c88a9ad512c21cbcea55f21c8be52c0d94,Human,0.0,8.0,0.0,0.0
2881667376,13c007744099fa40addfe0a81f9c730232c9af14,Human,0.0,1.0,0.0,0.0
2881667376,1a76f666e5d3a2c1476bce47730f7de07462a3ec,Human,23.0,14.0,0.0,0.0
2881667376,2047ce5732d9b20156898e94df8817360b91f579,Agent,0.0,5.0,0.0,0.0
2881667376,33963d9f88be614b788060246e914a1a1b5864e0,Human,0.0,0.0,1.0,0.0
2881667376,362a847fa44b4b8bde57f045c6a13c5b013f8515,Human,0.0,2.0,2.0,0.0
2881667376,3707b3010e38c1a988128daa036bf8025aa65de9,Agent,0.0,1.0,0.0,0.0
2881667376,4afb6a85f50ef92389b34656a3f3b3c60cd21030,Human,0.0,6.0,0.0,0.0
2881667376,4cd5d952ce806f07bc1fba32c97139cb9fdf7007,Agent,77.0,0.0,0.0,0.0
2881667376,5d674932a1a8ece2c3a39f8fd73aa982862e3b49,Human,0.0,1.0,1.0,0.0
2881667376,7999b279f2a1a6753831ae784b2af36f74fb5eac,Human,2.0,2.0,0.0,0.0
2881667376,7e733b1741615f80e999dbf84259da149bf2bf59,Human,0.0,11.0,4.0,0.0
2881667376,9d4ead87e31c13019897baedfaf1b77ef5583939,Agent,2.0,2.0,0.0,0.0
2881667376,af0eb9c1f9ce13bcd9cf52c4cdbdaa2d5a9409f0,Human,0.0,5.0,2.0,0.0
2881667376,dd6f547f55908746b2101f8de46457e3428ed704,Human,0.0,2.0,0.0,0.0
2881667376,dd90fc079d05779f9a4d807f538a8b88fb8b475b,Agent,0.0,3.0,0.0,0.0
2881667376,e53f5f2d2cb937b1cc21782ce89a0e4e74a39de6,Human,2.0,0.0,0.0,0.0
2881814219,0834fdf885d5d9c3bd070ef41c0da614b6284ded,Agent,0.0,1.0,0.0,0.0
2881814219,17dc1c5a1fd38cfca99510d0cbc1443261959c43,Agent,0.0,1.0,0.0,0.0
2881814219,6a2461a9c215cb8e966a4605a7cda68bc7872b56,Agent,0.0,1.0,0.0,0.0
2881946639,cc04b0e49088d7cf98a91f0626887bdea40f408e,Agent,0.0,1.0,0.0,0.0
2881953650,2f6e421c1a7987d9e1f826912eddd90d1d4c921e,Agent,2.0,2.0,0.0,0.0
2882070723,1468816003259908c50b31774fb834c001c2e54a,Agent,0.0,1.0,0.0,0.0
2882116956,08ba812a877677b79e5fbc44fe99192e82ed41e5,Agent,1.0,4.0,0.0,0.0
2882116956,1468816003259908c50b31774fb834c001c2e54a,Agent,0.0,1.0,0.0,0.0
2882116956,1a16505a377388d543ffcfad2d5c1907d6e5325b,Agent,0.0,1.0,0.0,0.0
2882116956,1f10b93d2d6b34c4acdfabbad0499bad6e3f17bb,Agent,0.0,1.0,0.0,0.0
2882116956,20aa63249ee33a19f5682e1d9a95552ce5510e11,Agent,0.0,1.0,0.0,0.0
2882116956,2d66f2fbeea3d6c9e740fccd99b8dbfcc089f407,Agent,0.0,1.0,0.0,0.0
2882116956,2ef7e43170d2e38d804fd3d13eaae66ba89c067e,Agent,0.0,1.0,0.0,0.0
2882116956,3ba126ed8acb1f5ca200149c286fdc7b9af529c8,Agent,0.0,1.0,0.0,0.0
2882116956,4c915661e06df4e48df71b483877910c78d5b464,Agent,0.0,1.0,0.0,0.0
2882116956,5170fac9ef22e65085b8cf98b58c1619e453132b,Agent,0.0,1.0,0.0,0.0
2882116956,5b21807a12f394c40e49bb31fc96cdb23af45832,Agent,0.0,1.0,0.0,0.0
2882116956,6da9cc03298a57245c773c3686f9feb8bcc9d224,Agent,0.0,1.0,0.0,0.0
2882116956,6e617784694b19071479b057fdcee6809ce0e1bd,Agent,0.0,1.0,0.0,0.0
2882116956,a70dd122aaa59a732e6fc6e6c2e442d5f4e68273,Agent,0.0,6.0,0.0,0.0
2882116956,b842107e4a0592d2457f9c22f56678f6a3e603a4,Agent,0.0,1.0,0.0,0.0
2882116956,bddbabb8d223cd07c7a714acdd0caa06911a7c8f,Agent,0.0,1.0,0.0,0.0
2882116956,cec1454a9846e73b78fb3ae54a527bed168c852b,Agent,0.0,1.0,0.0,0.0
2882116956,d45ead117b3fafcea0b78d7c81509fef636568b9,Agent,0.0,1.0,0.0,0.0
2882116956,e3083712e384b80793af9532a2df519ba0b62c14,Agent,0.0,1.0,0.0,0.0
2882116956,f1fd9649c428c8280bece41c1d3532932b036d6b,Agent,0.0,1.0,0.0,0.0
2882116956,f783e2b46e5c02974f80762cd1e85af24776068f,Agent,0.0,1.0,0.0,0.0
2883065848,543e1cf72cd2a7384065204c39dbcba2262d7a63,Agent,3.0,1.0,0.0,0.0
2883065848,74e748cb0d62ef6519aaa1de55f4a8230e893c5e,Agent,0.0,1.0,0.0,0.0
2883135223,db608084094f818cf18360e2eb70b6c3b525dee9,Agent,0.0,2.0,0.0,0.0
2883187795,35c06548e9520e891675241de981fd477f7a0253,Agent,2.0,2.0,0.0,0.0
2883187795,7ba08e8a8eec8599fe2c8c19435c78287c5f64f7,Agent,2.0,0.0,0.0,0.0
2883187795,7de658a6062d46fd73a14d29abc45d57a3d75179,Agent,0.0,1.0,1.0,0.0
2883187795,ad5502bd6e32010b87d6fd72ff047aa1b8b7f7d1,Agent,3.0,2.0,0.0,0.0
2883187795,d055bcf41d6a39314b93b36bc450b9002e705d93,Agent,2.0,0.0,2.0,1.0
2883276586,1c2666c3e65b1fdd30b3143478264b9aac1df4b6,Agent,1.0,0.0,0.0,0.0
2883276586,7f0068bfa93e72cd55e37ecd4b189769313d3f15,Agent,0.0,1.0,0.0,0.0
2883276586,9d0cd150409e6628fc74b3e719b671181683610d,Agent,0.0,1.0,0.0,0.0
2883276586,a7f331e78c2864cdcbc00829264fe1b1737fba1a,Agent,0.0,1.0,0.0,0.0
2883276586,dff508ab3bec2c0e76a95ed8f4be4e28e7733a76,Agent,0.0,1.0,0.0,0.0
2883366695,9d756554f7af7f7d48fcade1854cea2f8fdf4995,Agent,4.0,5.0,0.0,0.0
2883441964,2e9a510f9a03fa510ebdda5d73233c21d8970b01,Agent,0.0,2.0,0.0,0.0
2883441964,cd41548882539325b9a9f052dc30670e08f8bc52,Agent,0.0,2.0,0.0,0.0
2884581493,3343c1f827587f36e454f4267ba25dfd5e107be9,Agent,1.0,3.0,0.0,0.0
2884581493,6827aef5e6e332119f5c2d1b12e312da78bcc7e2,Agent,0.0,4.0,0.0,0.0
2885068224,467583762c99e46b2ccbbea8e03169d22bd342c6,Agent,0.0,1.0,0.0,0.0
2885068224,57697d8de94e9e8293343251e6ddaf8d3ec90046,Agent,0.0,0.0,0.0,6.0
2885068224,9aa19f16498d9e789755ba1d573cd2b33b205e98,Agent,0.0,1.0,0.0,0.0
2885078952,aca22812edf7321c9872b109ef175fb5dec843ce,Agent,0.0,0.0,0.0,6.0
2885090278,1387cff1d3f74b1b6621cc075f064175220a694c,Agent,0.0,1.0,0.0,0.0
2885090278,d3e3eb9fc055a63e0ed18f46d4b61d588b5b8224,Agent,2.0,0.0,1.0,5.0
2885477934,283c01b820cec570a74d1ce3bb11ad5a11e33589,Agent,0.0,4.0,0.0,0.0
2885477934,414b5ddb332d7d15b482e9d61423f72ef6eb30e4,Agent,0.0,3.0,0.0,0.0
2885477934,4c0e66cce961dde2903e029ecd1a2bcb7e3742ac,Agent,0.0,1.0,0.0,0.0
2885477934,835f578f96818ad506cdb36ca3586e7c3948bb15,Agent,0.0,1.0,0.0,0.0
2885477934,9c699a2721bb559ee3fac5da2bdd20677617a6f1,Agent,0.0,3.0,0.0,0.0
2885477934,af8ee0e5f0b269de69a43b938f5ddf5f733486e8,Agent,0.0,1.0,0.0,0.0
2885477934,bba2a6610e146637bcb1d3c7838b9969167fbeed,Agent,0.0,5.0,0.0,0.0
2885477934,c7decbda1a30a26579ef55365e46e5c0d42541fb,Agent,0.0,2.0,0.0,0.0
2885477934,ce6f3fa3888428736b098c3639e3ef985348820f,Agent,0.0,5.0,0.0,0.0
2886001243,0acd424bfc9377a91b1d21c553ddbece6ab19978,Agent,0.0,1.0,0.0,0.0
2886001243,129d936fb90b55e0512faa96df7fba1ff22a1690,Agent,0.0,1.0,0.0,0.0
2886001243,14853380c352662cbe961a350206a001e74da314,Agent,0.0,1.0,0.0,0.0
2886001243,2b9977add6c509ef8e87e53d205f0013d73d9604,Agent,7.0,1.0,0.0,0.0
2886001243,43b76cee4639cb4217b5ebb3b64cc56f77f1741a,Agent,0.0,7.0,0.0,0.0
2886001243,47ebe82418e1f47174e5f76d6d90c052e31c1480,Agent,0.0,1.0,0.0,0.0
2886001243,56b6d0304df6d2369a6d61189ab9a3a19caa4937,Agent,0.0,1.0,0.0,0.0
2886001243,778458942e53bf456ac6f2b45cbf90ebb922b75f,Agent,0.0,1.0,0.0,0.0
2886079850,08f4181adf4ffe79fb53421d283fd591372166df,Agent,20.0,0.0,0.0,0.0
2886103948,538c6320a30416c749a1811b56e6d393aaea6389,Agent,0.0,1.0,0.0,0.0
2886103948,8d0b4196daef2eedf879aca53925d25b8db7fd66,Agent,0.0,1.0,0.0,0.0
2886107789,250b90fac7a981a02f3b65ef7f9a1a272383262c,Agent,3.0,58.0,0.0,0.0
2886115305,ec58974a7d52fdb96d770893086d23bb82c672c2,Agent,0.0,12.0,0.0,0.0
2886171819,7b58015ee86124075f15cbd099dc50e862ad4f1f,Agent,0.0,1.0,0.0,0.0
2886698699,495e402eff97cbbdcb527e195ad6b4059b46490f,Agent,0.0,1.0,0.0,0.0
2886698699,6095c91ae7b6c5908a84e37e0112a7be59a0153a,Agent,0.0,1.0,0.0,0.0
2886698699,78ae54b6b542503af53ed6dcb5ad9067e01012a1,Agent,1.0,4.0,0.0,0.0
2886698699,88e15a762c5f802072ea318e92d41222e6d2d7de,Agent,0.0,1.0,0.0,0.0
2886698699,b52df24ac45cd5a1441b18b45cba57e47ce9c8c1,Agent,0.0,1.0,0.0,0.0
2886698699,dd36f792593c89acfaac24d930c007701f59b7e1,Agent,0.0,1.0,0.0,0.0
2886698699,f94df622e8b875222504c1d0603a15f1fd65d19d,Agent,0.0,1.0,0.0,0.0
2886753141,1225071e0007b5a95ce79d8297a87565edde396d,Agent,1.0,4.0,0.0,0.0
2886753141,331f7a9fe002c5495a7966515e541360eaa4deb0,Agent,0.0,1.0,0.0,0.0
2886753141,a651d7ddd31654e6a7651400b0b6c325d678371f,Agent,0.0,5.0,0.0,0.0
2886874246,05dbab53a8cbb27d022ef906e345e113fa110c17,Agent,0.0,2.0,0.0,0.0
2886874246,7a2b9568422d3de03869b943def24b6d56d1a26e,Agent,0.0,2.0,0.0,0.0
2887130544,137f99760d03b2a0857a8cd52fa530be834b02cb,Agent,0.0,1.0,0.0,0.0
2887130544,4f50ed760e04bd52f9622b4b3cdbd76ba15f7339,Agent,0.0,1.0,0.0,0.0
2887130544,9f491137ba5da6fdec2959effeb82b4604c1fe1f,Agent,0.0,1.0,0.0,0.0
2887130544,e9107f253770c9ed3b0cfa11fb89cdfa9e0d498d,Agent,0.0,2.0,0.0,0.0
2887130544,fe58b3d571dbcedba73b17b125f14764a93b1c29,Agent,0.0,1.0,0.0,0.0
2887393377,14f54f469f282e499e3ff9cbcc13499069873a04,Agent,0.0,1.0,0.0,0.0
2887393377,8fd699cfdb54460a497f9a77f9d8758f1bda9cc8,Agent,0.0,3.0,0.0,0.0
2887393377,caee3771f07d046c4a43095118c878d83c637ee8,Agent,0.0,2.0,0.0,0.0
2887393377,e2a1107eefd36b676dc453747d05b5381dd0385b,Agent,0.0,1.0,0.0,0.0
2887535309,1f082911edb8d68975447e63821eebf95754354f,Agent,0.0,1.0,0.0,0.0
2887535309,3413bd8fa985116db860c944b4697ce7c4a2b910,Agent,0.0,3.0,0.0,0.0
2887535309,35e14a01b89594e4e4ce5331849522b1ef8087f2,Agent,0.0,1.0,0.0,0.0
2887535309,36233656efa4c0a110057c854303c37fc3f7a6bf,Agent,0.0,1.0,0.0,0.0
2887535309,3e90722d270c47f031dfdade67d469081121e900,Agent,0.0,1.0,0.0,0.0
2887535309,3f0a16adb02f13763625753e17c456d6a6324384,Agent,2.0,2.0,0.0,0.0
2887535309,6538ee09f2e572995b10160f92b0f39c3cd58a2f,Agent,0.0,1.0,0.0,0.0
2887535309,7fb5e2517922f8a6de5e2936907e1fbe8da62e64,Agent,0.0,2.0,0.0,0.0
2887573861,1a7f8703075c0c832649cbabee6c7f6006bc1738,Agent,0.0,1.0,0.0,0.0
2887573861,3413bd8fa985116db860c944b4697ce7c4a2b910,Agent,0.0,3.0,0.0,0.0
2887573861,36233656efa4c0a110057c854303c37fc3f7a6bf,Agent,0.0,1.0,0.0,0.0
2887573861,3f0a16adb02f13763625753e17c456d6a6324384,Agent,2.0,2.0,0.0,0.0
2887573861,6538ee09f2e572995b10160f92b0f39c3cd58a2f,Agent,0.0,1.0,0.0,0.0
2887573861,7fb5e2517922f8a6de5e2936907e1fbe8da62e64,Agent,0.0,2.0,0.0,0.0
2887586185,1e9d96d517fd503643474918e75723c197ab848f,Agent,0.0,2.0,0.0,0.0
2887586185,4f656b2603191d285586c754e9239f6da6665098,Agent,0.0,1.0,0.0,0.0
2887586185,dd2a0a7fb924720d13e717eefef7b7e6e28b83a7,Human,0.0,1.0,0.0,0.0
2887586185,e3b421fb29bf4d28b294676ed8460bcbf649a33c,Agent,0.0,1.0,0.0,0.0
2887662785,1604fb051b03f5f66d61a542dbeb947df3edf15f,Agent,0.0,1.0,0.0,0.0
2887662785,686be1ab0b4a110d25a38dfae2407fabc974d928,Agent,0.0,1.0,0.0,0.0
2887662785,b8e4bbeb0f74d1b85dc42d235f9b2dca7aa5d9d0,Agent,2.0,4.0,0.0,0.0
2887662785,e8149c9ce4d8f9be691b97eee36a8f89a95e5b5a,Agent,0.0,2.0,0.0,0.0
2887662785,ea83b8640371901d7bcc54362394782ed6184a42,Agent,0.0,2.0,0.0,0.0
2887662785,fcea4a326d42067deaf37342afeabce37b3d9f4f,Agent,0.0,1.0,0.0,0.0
2887680476,1abed3712f155c10467b8ab1ade6fe28406d46ae,Agent,0.0,2.0,0.0,0.0
2887680476,e840ed42cc4a04d9a9997154c3d5cb435782c9b5,Agent,0.0,2.0,0.0,0.0
2887680476,fac92f9f100d3d98d266fa6f2e46d1953adfe217,Agent,4.0,3.0,0.0,0.0
2887687817,7f89aeef84b418bf7343f2adc1054f412514c893,Agent,1.0,1.0,0.0,0.0
2887687817,dc4304889bb67bc616a664a5dbaa468b93d75370,Agent,0.0,3.0,0.0,0.0
2887773021,4f22306a3e2f4ddc5b3ad8d021a1361394c7d105,Agent,0.0,1.0,0.0,0.0
2887773021,b86fabd23d4141db725f3192064aba3ffb818a9d,Agent,0.0,1.0,0.0,0.0
2887809365,44c57f71c43fd3c06a145fb860ecafe57e7ddee4,Agent,0.0,1.0,0.0,0.0
2887809365,8759c17dc99f1a5a06d98fdb9e85f017bff42e7a,Agent,0.0,1.0,0.0,0.0
2887960043,20429b5d89b166bb5d38972e1707cda81c33d498,Agent,1.0,0.0,0.0,0.0
2887966124,1b2aa009121f13eb2e73098f411891a90bb92bb8,Agent,1.0,1.0,0.0,0.0
2888185420,072d3c03938f70523f89a9ac954c77dbc8df0bd2,Human,0.0,23.0,0.0,0.0
2888185420,090aa0bf978328f18783c33fa92320ef243f50f6,Human,0.0,2.0,0.0,0.0
2888185420,0be37d5693bad70eee95df6d0d7027543f0c17a6,Human,0.0,2.0,0.0,0.0
2888185420,1311f3501ddb91e01c0ebfc11cd29afcb7e9b182,Human,0.0,2.0,0.0,0.0
2888185420,13e3573f673bd37cb11e398295a1d52a2ee72cfa,Human,0.0,3.0,0.0,0.0
2888185420,205bb372c9e4c1e7683c49fc59bab8013260eb17,Human,0.0,2.0,0.0,0.0
2888185420,2f2244ea2e2542c5f24fe4c1041dc58d1a71ecde,Human,0.0,1.0,0.0,0.0
2888185420,3563e0880272a79a8db08ac44608ef96ae81dd1e,Human,0.0,1.0,0.0,0.0
2888185420,4495ef50d0f2debf804c095dea07104e39239dfa,Human,0.0,3.0,0.0,0.0
2888185420,53a2ee8d4ed7191c066144f47ef3d8ae67409efa,Human,0.0,0.0,1.0,0.0
2888185420,5577be34de58c3a1bdbc25b3f4ad0e60ef4d54a6,Human,0.0,5.0,0.0,2.0
2888185420,6b47465829d6381a9eae3a31eda433ea57f5bac8,Human,0.0,2.0,0.0,0.0
2888185420,79f6fff51e1d3148f77161f6262aca5fe7421cf1,Human,0.0,10.0,0.0,0.0
2888185420,7ceec5a19c0bb25cb311cbaaa48ac37f250e0374,Human,0.0,2.0,0.0,0.0
2888185420,91d16ef0489d7a19e0777d6e347a0ce0f75c13ef,Human,1.0,6.0,0.0,0.0
2888185420,94d7193eff10bcbdc6c8e504d27dda5fb27451d9,Human,0.0,3.0,0.0,0.0
2888185420,9fb603fc331bc4cb5cdbf72088a5e585d86027e2,Human,0.0,1.0,0.0,0.0
2888185420,a232b7dd32dcea5df290294c74b4540618f6cf73,Human,0.0,2.0,0.0,0.0
2888185420,ab34c6f66b1b611fc9ed3a141731c657d62a4fb2,Human,0.0,1.0,0.0,0.0
2888185420,b6e4e5ec3ae06f151bcc192ffede926f987874cc,Human,0.0,5.0,0.0,0.0
2888185420,d1d5d857b83d48e1069c12f248cd6b5631095202,Human,0.0,3.0,0.0,0.0
2888185420,d6727bf5c88a5087d65686f627cefbf44874af41,Human,0.0,1.0,0.0,0.0
2888185420,edd729ad5656bdff71db4b4d759ba9aa26af9352,Human,0.0,5.0,0.0,0.0
2888185420,f6e5383eaf7f22ba23c654abd2dc85ab3b89c149,Human,0.0,1.0,0.0,0.0
2888223222,5382f98816f547320f0d89d8d911c094e38ed0e7,Agent,0.0,43.0,0.0,0.0
2888223222,f0c7d535a7c3205ad8ea61f37ba093e0ec2a44c1,Agent,19.0,24.0,0.0,0.0
2888655394,3fd8bf35e77bfac4157e940ddfea3f30ccaef654,Agent,0.0,1.0,0.0,0.0
2888655394,c092e5f7a2a619b42be7a0409511e3f2751f4a1a,Agent,0.0,1.0,0.0,0.0
2888655394,e47c04c834c2c440921a65be99ddf00bfa7e9acf,Agent,0.0,1.0,0.0,0.0
2888657232,fea47e70f760a71c6081d0702fe55175ae33f767,Agent,0.0,1.0,0.0,0.0
2889089910,55a4632114108139a85c5dc03836d5c66edf2d68,Human,0.0,2.0,0.0,0.0
2889089910,79655c4b4de67dc20363ca5d844f344b91196e7c,Agent,1.0,1.0,1.0,1.0
2889089910,7c9749c898f3742c1f1ccc0898942cdb3ebd68c3,Agent,0.0,2.0,0.0,0.0
2889089910,82d35a32edc36cf9bf5aff98ec7fb210a8feb6b5,Agent,0.0,1.0,0.0,0.0
2889180264,00893e2f5587ec2b1564f321105510840e8b3588,Agent,0.0,2.0,0.0,0.0
2889180264,3283dbb8023df23132d291a1c9469bbf77d99a80,Agent,0.0,3.0,0.0,0.0
2889180264,7ab0356ca48df53e75f7f37096245e8cb07e254e,Agent,0.0,1.0,0.0,0.0
2889180264,ceb972266c07909eeadd6791b840dc1fcfb7c536,Agent,0.0,3.0,0.0,0.0
2889180264,d754206806ff75f01e8e674a1f1c2685d0991b6b,Agent,0.0,2.0,0.0,0.0
2889184823,1ac6fdaab872489f0b8a89ca729321638c76731d,Agent,0.0,1.0,0.0,0.0
2889184823,ecbaf88eeac9db5c26d0a0818bab8fe3818365bc,Agent,0.0,5.0,0.0,0.0
2889184823,f3fca508ccee2a16746e0dc78d441104379bbc94,Agent,0.0,1.0,0.0,0.0
2889243475,74c5b948beffeeb3470168775be704c115099bf9,Agent,0.0,2.0,0.0,0.0
2889304556,d5503f5da361b9322f13df1bafb3dedfdebafdfa,Agent,1.0,1.0,0.0,0.0
2889429365,02ae7bd87791ea97585fd8ef6aac349bfe0e3ff7,Agent,1.0,2.0,0.0,0.0
2889476862,24ca37f2c645f1efd89ba00bf89c10c2f467c527,Agent,0.0,1.0,0.0,0.0
2889490163,44e44bf860da9af76ae17e30a0daa050af513cac,Agent,0.0,1.0,0.0,0.0
2889495515,f1e28ed74155dbb2f136229105fdb0da27dc76e6,Agent,0.0,2.0,0.0,0.0
2889644644,bac1ee9a97f02e11bef5faa98c7885d8e426b906,Agent,0.0,1.0,0.0,0.0
2889835337,aa0ec37f198e450253c6e53df4acb3324b7cfa4d,Agent,2.0,5.0,0.0,0.0
2889875255,5cb0d0d56928c77e7a867ad4b1462e6fb2056372,Agent,0.0,6.0,0.0,0.0
2889875255,6738cfb159818c6d5824289e9dc8585b21a2799f,Human,0.0,1.0,0.0,0.0
2889875255,bec1439613f71ddd4f5506a486a9839eda9c98a0,Human,0.0,1.0,0.0,0.0
2889991519,1927b938528ce8be3e1d37a947d13060c4277b06,Agent,0.0,3.0,0.0,0.0
2889991519,5324ed16a87e6550b83fb5c8ee324add8e02531d,Agent,0.0,1.0,0.0,0.0
2889991519,972232b76f620fbf8745fd7148bc52cc3aa6c386,Agent,0.0,10.0,0.0,0.0
2889991519,c4d7308f638aaf1f34d8c17e03b49f3b01337b02,Agent,0.0,1.0,0.0,0.0
2889991519,f3e2949eff7aeac5edc32b59f65e9a81c88fc1a2,Agent,0.0,6.0,0.0,0.0
2890563538,0645bfc39429d5646a364ddc269b94c22b0e613e,Agent,0.0,1.0,0.0,0.0
2890563538,4f17b290c623d2488eda437785611a623c34b607,Agent,0.0,1.0,0.0,0.0
2890563538,6e2c1d4530c283e6f3fa61820692cc416846b24f,Agent,0.0,1.0,0.0,0.0
2890563538,9a3633648bbe2146abfabde58a00be43fdd03242,Agent,0.0,1.0,0.0,0.0
2890563538,b35181d44185257da854735650ac5835642eda07,Agent,0.0,3.0,0.0,0.0
2890563538,c380c9946ccdfb9a72880567b4eac15c12c8454a,Agent,2.0,1.0,0.0,0.0
2891467242,24f65302920c5f4154130357de98e76ba5203ff6,Agent,0.0,1.0,0.0,0.0
2891467242,50fc4e5774d93647ba858cfe521e1dfb1fcafe97,Agent,0.0,2.0,0.0,0.0
2891467242,66e787b9d84ed9b01b37862d845857f322517b12,Agent,0.0,1.0,0.0,0.0
2891467242,9f81fbf28afa8f73f58a555f5a2164799d8d8e94,Agent,0.0,1.0,0.0,0.0
2891467242,a421de63e6dd31f530ff79b4f309e66bb5397438,Agent,1.0,1.0,0.0,0.0
2891871225,767ae4bf3641b5c51c758ba8c640328c147d1048,Agent,0.0,1.0,0.0,0.0
2892326421,287292a721739fe41b9c7335e7f54caa33c68b69,Agent,1.0,1.0,0.0,0.0
2892326421,6f4ed3174983b76a93f4010a206f82ffd644951f,Agent,5.0,2.0,0.0,0.0
2892326421,703b8d2d946f44d03ff528591a23a3eec5738c4d,Agent,0.0,2.0,0.0,0.0
2892326421,7798a58662cdced052e4621285d5f9a40a036cd1,Agent,0.0,1.0,0.0,0.0
2892326421,de0222894572566cdbff88465a0ee5ad44c5c9cd,Agent,0.0,1.0,0.0,0.0
2892326421,ef33cc390edf267c7efdacc10916e3c9850d0e93,Agent,1.0,0.0,0.0,0.0
2892364501,b97006f764eddf8842db8361734a64ca81aac240,Agent,0.0,1.0,0.0,0.0
2892364501,e0fd005e4dcc88f8ce82cc2cd7d6b33f1930160b,Human,1.0,0.0,0.0,0.0
2892443818,8c7eaa9ab721a1c74426479cd231ca4969e9b32c,Agent,0.0,1.0,0.0,0.0
2892443818,e3f8e6aeb0110753a0b888c5e60da296ca7d93e1,Human,0.0,2.0,0.0,2.0
2892658334,2e993c42b4a5bcf6177ccc8808a5fa343a6b1a13,Agent,1.0,0.0,0.0,0.0
2892658334,3eefff4704551022bcc762d1961d082039616deb,Agent,0.0,3.0,0.0,0.0
2892658334,405fc99e83afb23607cf14915a1dd21946a4d591,Agent,1.0,0.0,0.0,0.0
2892658334,4cf2261e01d6e54aa98547f585b5b7667df5ac68,Agent,1.0,1.0,0.0,0.0
2892658334,576fa7c13aa20fe7b34cfad0d0c2b49d61339208,Agent,2.0,9.0,0.0,0.0
2892658334,592e088800e3fc985930b5dfef6437a62d14cc5e,Agent,16.0,0.0,0.0,0.0
2892658334,5b99a977e5ecdef4215357683782f5656920bcc6,Agent,0.0,1.0,0.0,0.0
2892658334,6aa87008b226a31bcc7b0844d3ae7fa7b50ecfd7,Agent,0.0,8.0,0.0,0.0
2892658334,9fcc577479eaacc18e60518159a59d262cb09353,Agent,0.0,2.0,0.0,0.0
2892658334,abb76a40896c606ba51b2eaa43752e177db11923,Agent,7.0,4.0,0.0,0.0
2892658334,baae537c53a23dacfe2dcd4f3eaf55b4c6c7f155,Agent,2.0,2.0,0.0,0.0
2892658334,c19a1cb497792f7e7898d2bb60a535dc733be1cc,Agent,0.0,1.0,0.0,0.0
2892658334,c7a88317083b71575041f53cde2c88cda4717900,Agent,2.0,1.0,0.0,0.0
2892658334,e0a2f1dd3c87fe73fd118bb6d8cabbfb58b88b65,Agent,0.0,1.0,0.0,0.0
2892892782,07639dff30a8e3db24ed6653cbcdc2a6b4e3c240,Agent,0.0,1.0,0.0,0.0
2892892782,121c3717b9475b0e03a03102bcc3da4b6f497b13,Agent,0.0,1.0,0.0,0.0
2892892782,142ae7ed59e85679ce6f6b331c84d16fe7254d9d,Agent,0.0,1.0,0.0,0.0
2892892782,978d3a19c6901c2b9d9413c77fea1c4a7b7f285a,Agent,1.0,1.0,0.0,0.0
2892892782,be4b8cfac22591271ac66f230e7b3ff509a1a134,Agent,0.0,1.0,0.0,0.0
2892892782,daa40ed6308d05dfe20a8b3b324c8c89cc5a7c27,Agent,0.0,1.0,0.0,0.0
2893058469,2929b67b4bbc851d560acc8f252e046cb84b2f55,Agent,0.0,3.0,0.0,0.0
2893109657,06fb834a04fff6995745187cb163f7bcbbb0195d,Agent,0.0,4.0,0.0,0.0
2893109657,18204de374a9694bd61cd6c0654ff1711375ce46,Agent,0.0,1.0,0.0,0.0
2893236471,0427da467a28342e59d6d99419d8c93e385eb7f8,Agent,0.0,2.0,0.0,0.0
2893236471,7a21564743f6f9550e49f181bcdc7c02a0eacff6,Agent,1.0,3.0,0.0,0.0
2893236471,d9c5ebe1cf4f202d1c20cc6c7f07a9a2e2c95099,Agent,0.0,4.0,0.0,0.0
2893236471,ddcc5bb2e9572e4043fca9a381ce91141204b8c4,Agent,0.0,1.0,0.0,0.0
2893238052,137635081d41a928007d8946220449ea7673c246,Agent,0.0,1.0,0.0,0.0
2893291911,15041f2e9ba1fcd8b96e7dcbab6a3aef8ae006e6,Agent,0.0,2.0,0.0,0.0
